employee_id,department,goal_id,goal_type,goal_description,target_value,current_value,achievement_rate,deadline,status
EMP0147,Customer Support,GOAL_EMP0147_3,Skill Development,Improve skill development by achieving 74% target,74,83,100.0,2025-09-17,Completed
EMP0147,Customer Support,GOAL_EMP0147_4,Leadership Development,Improve leadership development by achieving 95% target,95,84,88.42105263157895,2025-12-20,In Progress
EMP0148,HR,GOAL_EMP0148_1,Client Satisfaction,Improve client satisfaction by achieving 95% target,95,95,100.0,2025-09-12,Completed
EMP0148,HR,GOAL_EMP0148_2,Project Completion,Improve project completion by achieving 95% target,95,89,93.6842105263158,2025-12-07,In Progress
EMP0148,HR,GOAL_EMP0148_3,Process Optimization,Improve process optimization by achieving 74% target,74,78,100.0,2025-12-07,Completed
EMP0148,HR,GOAL_EMP0148_4,Leadership Development,Improve leadership development by achieving 75% target,75,63,84.0,2025-12-12,In Progress
EMP0149,Finance,GOAL_EMP0149_1,Skill Development,Improve skill development by achieving 86% target,86,55,63.95348837209303,2025-08-14,In Progress
EMP0149,Finance,GOAL_EMP0149_2,Performance Improvement,Improve performance improvement by achieving 76% target,76,67,88.1578947368421,2025-10-13,In Progress
EMP0149,Finance,GOAL_EMP0149_3,Project Completion,Improve project completion by achieving 88% target,88,66,75.0,2025-12-18,In Progress
EMP0149,Finance,GOAL_EMP0149_4,Leadership Development,Improve leadership development by achieving 81% target,81,66,81.48148148148148,2025-12-19,In Progress
EMP0149,Finance,GOAL_EMP0149_5,Performance Improvement,Improve performance improvement by achieving 72% target,72,76,100.0,2025-11-30,Completed
EMP0150,Product Management,GOAL_EMP0150_1,Project Completion,Improve project completion by achieving 95% target,95,76,80.0,2025-10-22,In Progress
EMP0150,Product Management,GOAL_EMP0150_2,Process Optimization,Improve process optimization by achieving 89% target,89,56,62.92134831460674,2025-11-07,In Progress
EMP0150,Product Management,GOAL_EMP0150_3,Leadership Development,Improve leadership development by achieving 77% target,77,81,100.0,2025-12-27,Completed
